levy,manufacturer,model,prod,category,leather,fuel,engine,mileage,cylinders,gear,drive,doors,wheel,color,airbags,price,turbo
1935.0,LEXUS,GX 460,2016,Jeep,1,Petrol,4.6,155976,8,Automatic,4x4,4,left,White,0,81539,0
645.0,TOYOTA,Prius,2011,Hatchback,1,Hybrid,1.8,197328,4,Automatic,Front,4,left,White,12,188,0
730.0,SSANGYONG,Actyon,2016,Jeep,1,Petrol,1.6,121025,4,Automatic,Front,4,left,Blue,4,31744,0
730.0,SSANGYONG,Actyon,2016,Jeep,1,Petrol,1.6,26000,4,Automatic,Front,4,left,Blue,4,43868,0
259.0,CHEVROLET,Volt,2014,Hatchback,0,Plug-in Hybrid,1.4,70400,4,Automatic,Front,4,left,White,8,26030,0
,TOYOTA,Prius,2007,Sedan,0,Hybrid,1.5,135000,4,Automatic,Front,4,left,Red,4,12544,0
,HUMMER,H2,2003,Jeep,1,Petrol,6.0,55000,8,Automatic,4x4,4,left,Black,10,45473,0
,MERCEDES-BENZ,C 300,2017,Sedan,1,Petrol,2.0,56800,6,Tiptronic,Rear,4,left,Black,12,72130,1
,TOYOTA,Prius,2007,Sedan,0,Petrol,1.5,200000,4,Variator,Front,4,left,Silver,9,50,0
271.0,TOYOTA,Aqua,2014,Hatchback,1,Hybrid,1.5,56450,4,Automatic,Front,4,left,White,4,26795,0
,HYUNDAI,Santa FE,2012,Jeep,1,Diesel,2.2,98000,4,Tiptronic,4x4,4,left,Silver,10,36065,1
489.0,CHEVROLET,Spark,2016,Hatchback,1,Petrol,1.0,32839,4,Automatic,Front,4,left,Beige,4,11917,0
1292.0,BMW,M4,2016,Coupe,1,Petrol,3.0,62194,6,Automatic,Rear,2,left,Blue,12,44533,0
1172.0,LEXUS,RX 450,2011,Jeep,1,Hybrid,3.5,90000,6,Automatic,4x4,4,left,Silver,12,44846,0
,MERCEDES-BENZ,ML 350,2006,Jeep,1,Petrol,3.5,126700,6,Automatic,4x4,4,left,Blue,6,25500,0
,HONDA,Insight,2009,Sedan,0,Hybrid,1.3,132450,4,Automatic,Front,4,right,Black,8,11290,0
1267.0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,41000,4,Automatic,Front,4,right,Grey,6,12231,0
1054.0,MERCEDES-BENZ,Viano,2009,Minivan,1,Diesel,2.2,180000,4,Manual,Rear,4,left,Blue,4,28852,1
289.0,FORD,Escape,2008,Jeep,1,Hybrid,0.4,220474,4,Automatic,Front,4,left,Grey,0,282,0
,CHEVROLET,Cruze S,2002,Hatchback,0,Petrol,1.3,138000,4,Automatic,4x4,4,right,White,4,7683,0
,LEXUS,GX 460,2014,Jeep,1,Petrol,4.6,92800,8,Tiptronic,4x4,4,left,Black,10,111332,0
595.0,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,82000,4,Automatic,Front,4,left,White,4,16960,0
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,102338,4,Automatic,Front,4,left,Silver,4,42171,0
730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.6,83814,4,Automatic,Front,4,left,Black,4,20814,0
639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.0,169189,4,Automatic,Front,4,left,Grey,4,38311,0
1820.0,TOYOTA,Tacoma,2019,Sedan,1,Petrol,3.5,18555,6,Automatic,4x4,4,left,Black,12,26971,0
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,396230,4,Automatic,Front,4,left,White,4,10349,0
,MERCEDES-BENZ,ML 350,2007,Jeep,1,Petrol,3.5,13900,6,Tiptronic,4x4,4,left,Black,10,22580,0
629.0,NISSAN,Juke,2015,Jeep,1,Petrol,1.6,88475,4,Automatic,4x4,4,left,White,0,3763,0
1365.0,OPEL,Astra,1998,Hatchback,0,Petrol,1.6,30000,4,Manual,Front,4,left,White,2,7840,0
1055.0,TOYOTA,Highlander,2013,Jeep,1,Hybrid,3.5,371200,6,Tiptronic,4x4,4,left,Grey,12,24462,0
585.0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,90000,4,Automatic,Front,4,left,Grey,12,12541,0
,MERCEDES-BENZ,SLK 350 300,2008,Cabriolet,1,Petrol,3.0,25500,6,Tiptronic,Rear,2,left,Silver,8,39201,0
530.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.6,56746,4,Automatic,Front,4,left,White,4,26149,0
761.0,TOYOTA,Prius,2010,Sedan,0,Hybrid,1.8,190000,4,Variator,Front,4,left,Grey,6,8467,0
1017.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,149608,4,Automatic,Front,4,left,Grey,4,36401,0
781.0,VOLKSWAGEN,Jetta,2012,Sedan,1,Petrol,2.5,11000,4,Tiptronic,Rear,4,left,Black,8,12544,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,144000,4,Automatic,Front,4,left,Silver,4,28391,0
781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,156518,4,Automatic,Front,4,left,White,12,3607,0
751.0,JEEP,Compass,2013,Jeep,1,Petrol,2.4,100133,4,Automatic,Front,4,left,Black,4,30241,0
,MERCEDES-BENZ,Sprinter,2002,Microbus,0,Diesel,2.2,0,4,Manual,Rear,5,left,White,2,11604,1
,TOYOTA,Aqua,2014,Sedan,0,Hybrid,1.5,110000,4,Automatic,Front,4,right,Orange,0,157,0
,MITSUBISHI,Pajero,2000,Jeep,0,Diesel,2.2,185000,4,Manual,4x4,2,left,Silver,4,13172,1
1079.0,TOYOTA,CHR,2018,Jeep,1,Petrol,2.0,18754,4,Automatic,Front,4,left,Red,12,27598,0
,FORD,Transit,1996,Microbus,0,Diesel,2.5,188000,4,Manual,Rear,5,left,White,0,15053,0
,VOLKSWAGEN,Jetta,2007,Sedan,0,Petrol,1.6,11111,4,Manual,Front,4,left,Blue,6,11917,0
836.0,DAEWOO,Lacetti,2010,Sedan,1,Diesel,2.0,164372,4,Automatic,Front,4,left,Grey,4,8386,0
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,109798,4,Automatic,Front,4,left,White,12,5488,0
,HYUNDAI,Santa FE,2014,Jeep,0,Petrol,2.4,120000,4,Tiptronic,4x4,4,left,Black,8,35124,0
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,102313,4,Automatic,Front,4,left,White,4,53154,0
,HONDA,Odyssey,2003,Minivan,0,LPG,2.4,226000,4,Automatic,Front,4,right,Silver,6,7840,0
891.0,LEXUS,NX 200,2016,Jeep,1,Petrol,2.0,68549,4,Automatic,Front,4,left,White,0,67426,0
,VOLKSWAGEN,Passat,1999,Sedan,1,Petrol,1.8,361698,4,Manual,Front,4,left,Black,4,2509,1
,HONDA,FIT,2007,Hatchback,1,Petrol,1.6,15000000,7,Automatic,Front,4,left,Sky blue,9,40,0
642.0,VOLKSWAGEN,Golf,2012,Hatchback,0,Diesel,2.0,0,4,Manual,Front,4,left,Grey,12,17876,1
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,225510,4,Automatic,Front,4,left,White,12,314,0
753.0,HYUNDAI,Sonata,2012,Jeep,1,Hybrid,2.4,123862,4,Automatic,Front,4,left,White,0,470,0
1681.0,BMW,320,2000,Sedan,0,Petrol,2.0,777,4,Manual,Front,4,left,White,0,6272,0
,BMW,X5,2008,Jeep,1,Petrol,3.0,245000,6,Automatic,Rear,4,left,Black,0,24148,0
586.0,MERCEDES-BENZ,C 250,2012,Sedan,1,Petrol,1.8,156800,4,Automatic,Rear,4,left,White,12,28225,1
986.0,TOYOTA,Camry,2010,Sedan,1,Hybrid,2.4,129170,4,Automatic,Front,4,left,Black,12,1882,0
880.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,1.6,58515,4,Automatic,Front,4,left,White,4,34074,0
753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,0,4,Automatic,Front,4,left,Red,0,706,0
,PEUGEOT,206,1998,Hatchback,1,Petrol,1.1,328600,4,Manual,Front,2,left,Green,2,3136,0
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,325139,4,Automatic,Front,4,left,Silver,4,11290,0
639.0,FORD,Fusion,2014,Sedan,0,Petrol,2.0,120000,4,Automatic,Front,4,left,White,0,15367,0
891.0,HONDA,Civic,2016,Coupe,1,Petrol,2.0,53938,4,Automatic,Front,4,left,Blue,4,45204,0
586.0,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,76427,4,Automatic,Front,4,left,Silver,0,3450,0
1107.0,OPEL,Astra H,2007,Sedan,1,Diesel,1.7,200000,4,Manual,Front,4,left,Grey,12,10036,1
880.0,NISSAN,Versa,2018,Sedan,1,Petrol,1.6,64757,4,Automatic,Front,4,left,Grey,12,314,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,239224,6,Automatic,4x4,4,left,Black,12,862,0
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,311949,6,Automatic,Front,4,left,Silver,12,282,0
,MERCEDES-BENZ,C 250,2012,Coupe,1,Petrol,1.8,36000,4,Tiptronic,Rear,2,left,Blue,12,40769,1
691.0,HONDA,FIT,2017,Hatchback,1,Petrol,1.3,67000,4,Automatic,Front,4,left,Black,4,30906,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,200179,6,Automatic,4x4,4,left,Black,12,30734,0
687.0,DAEWOO,Lacetti,2010,Sedan,1,Petrol,1.6,153915,4,Automatic,Front,4,left,Grey,4,8963,0
,LEXUS,RX 400 H,2008,Jeep,1,Hybrid,3.3,304000,6,Variator,4x4,4,left,Carnelian red,12,29793,0
707.0,SSANGYONG,Korando,2011,Jeep,1,Diesel,2.0,161457,4,Automatic,Front,4,left,Silver,4,21326,0
,TOYOTA,Prius,2006,Hatchback,0,Petrol,1.5,264000,4,Variator,Front,4,left,White,0,950,0
,VOLKSWAGEN,Polo,2002,Hatchback,0,LPG,1.4,126000,4,Automatic,Front,4,right,Blue,4,7840,0
586.0,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,192683,4,Automatic,Front,4,left,White,0,627,0
2018.0,TOYOTA,Tundra,2015,Jeep,1,Petrol,5.7,128000,8,Automatic,4x4,4,left,White,12,1568,0
,TOYOTA,Prius,2010,Sedan,0,Hybrid,1.8,224000,4,Automatic,Front,4,left,Black,4,80,0
1408.0,MERCEDES-BENZ,E 220,2007,Sedan,0,Diesel,2.2,287458,4,Manual,Rear,4,left,Black,8,19757,1
,OPEL,Astra,1995,Cabriolet,0,Petrol,1.8,223000,4,Manual,Front,2,left,Green,0,4861,0
308.0,HONDA,Civic,2015,Sedan,1,Hybrid,1.5,49272,4,Automatic,Front,4,left,Blue,0,4861,0
1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,96117,4,Automatic,Front,4,left,Silver,4,43655,0
1646.0,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,102907,8,Automatic,4x4,4,left,Black,0,314,0
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,112645,4,Automatic,Front,4,left,Silver,4,18826,0
,MERCEDES-BENZ,E 320,2001,Sedan,1,Petrol,3.2,233000,6,Automatic,Rear,4,right,Silver,6,12544,0
,MERCEDES-BENZ,ML 320,2009,Jeep,1,Diesel,3.0,260000,6,Tiptronic,4x4,4,left,Black,12,39201,0
,BMW,X5,2000,Jeep,1,Petrol,4.4,195634,8,Tiptronic,4x4,4,left,Grey,16,6272,0
862.0,SUBARU,Forester,2011,Jeep,0,Petrol,2.5,102000,4,Tiptronic,4x4,4,left,Black,10,6272,0
,KIA,Optima k5,2012,Sedan,1,LPG,2.0,45000,4,Tiptronic,Front,4,left,Silver,7,18817,0
,HONDA,FIT,2008,Hatchback,0,Petrol,1.3,174000,4,Tiptronic,Front,4,right,White,8,9252,0
777.0,TOYOTA,Camry se,2014,Sedan,1,Petrol,2.5,108000,4,Tiptronic,Front,4,left,White,10,22580,0
503.0,TOYOTA,Prius C,2012,Sedan,0,Hybrid,1.5,100000,4,Tiptronic,Front,4,left,Black,12,11290,0
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,52274,4,Automatic,Front,4,left,White,4,13808,0
862.0,TOYOTA,Camry,2011,Sedan,0,Petrol,2.5,216000,4,Tiptronic,Front,4,left,Red,10,18189,0
1308.0,BMW,X5 Sport,2012,Jeep,1,Petrol,4.4,192000,8,Tiptronic,4x4,4,left,Black,12,31361,1
,BMW,X6 40D,2012,Jeep,1,Diesel,4.0,202000,6,Tiptronic,4x4,4,left,Black,10,86243,0
1325.0,MAZDA,CX-5,2019,Jeep,1,Petrol,2.5,56590,4,Automatic,4x4,4,left,Grey,12,63349,0
259.0,CHEVROLET,Volt,2014,Hatchback,1,Hybrid,1.4,192122,4,Automatic,Front,4,left,White,12,2117,0
1172.0,LEXUS,RX 350,2011,Jeep,1,Petrol,3.5,192338,6,Automatic,4x4,4,left,Black,12,706,0
,MITSUBISHI,Outlander Sport,2013,Jeep,0,Petrol,2.0,60800,4,Variator,4x4,4,left,Black,0,23521,0
919.0,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.0,16981,6,Automatic,4x4,4,left,White,6,33870,0
,NISSAN,Note,2005,Hatchback,0,Petrol,1.5,158000,4,Automatic,Front,4,right,Black,6,4704,0
1399.0,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,172659,6,Automatic,4x4,4,left,White,12,706,0
1533.0,CHEVROLET,Impala,2016,Sedan,1,Petrol,3.6,101812,4,Automatic,Front,4,left,Silver,4,46891,0
,TOYOTA,Camry,2013,Sedan,0,Hybrid,2.5,75000,4,Variator,Front,4,left,Black,4,25089,0
690.0,CHEVROLET,Malibu LT,2016,Sedan,0,Petrol,1.5,95085,4,Automatic,Front,4,left,Silver,8,16465,1
,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,2.4,162000,4,Automatic,Front,4,left,Black,12,17876,0
,TOYOTA,RAV 4,2007,Jeep,0,Diesel,2.2,156000,4,Manual,4x4,4,left,Grey,6,21326,1
,SUBARU,Outback,2007,Universal,0,LPG,2.5,143464,4,Tiptronic,4x4,4,left,Beige,12,14113,0
810.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,73022,4,Automatic,Front,4,left,Black,12,1019,0
584.0,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,66000,4,Tiptronic,Front,4,left,White,8,17249,0
749.0,HYUNDAI,Santa FE,2014,Jeep,1,Petrol,2.4,42280,4,Automatic,Front,4,left,Brown,12,12701,0
934.0,MAZDA,1000,2015,Sedan,1,Petrol,2.5,142800,4,Automatic,Front,4,left,Grey,12,1176,0
,MITSUBISHI,Minica,2006,Pickup,0,Petrol,0.7,0,3,Manual,4x4,2,right,White,0,9408,0
1531.0,VOLKSWAGEN,Vento,1994,Sedan,0,Petrol,1.8,1133,4,Manual,Front,4,left,Blue,2,4077,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,371964,4,Automatic,Front,4,left,Orange,4,12544,0
585.0,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,188194,4,Automatic,Front,4,left,Black,0,1725,0
919.0,BMW,X5,2012,Jeep,1,Diesel,3.0,70994,6,Automatic,4x4,4,left,Black,0,34811,0
586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,184000,4,Variator,Front,4,left,White,10,19130,0
784.0,TOYOTA,Aqua,2017,Hatchback,1,Petrol,1.5,11200,4,Automatic,Front,4,left,Silver,4,36235,0
891.0,AUDI,Q3,2016,Jeep,1,Petrol,2.0,74184,4,Automatic,Front,4,left,Grey,0,20385,0
,JAGUAR,XE,2017,Sedan,1,Diesel,2.0,21000,4,Tiptronic,4x4,4,left,Silver,6,72130,1
1077.0,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,3237,4,Automatic,Front,4,left,Black,12,282,0
836.0,HYUNDAI,Sonata,2010,Sedan,1,LPG,2.0,112484,4,Automatic,Front,4,left,White,4,7222,0
642.0,BMW,528,2012,Sedan,1,Petrol,2.0,90000,4,Tiptronic,Rear,4,left,Black,12,32929,1
585.0,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,154059,4,Automatic,Front,4,left,Grey,0,470,0
833.0,CHEVROLET,Captiva,2015,Jeep,1,Diesel,2.2,57293,4,Automatic,Front,4,left,Silver,4,28589,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,124849,4,Automatic,Front,4,left,Silver,4,36636,0
,VOLKSWAGEN,Jetta,2003,Sedan,0,Petrol,2.0,55000,4,Manual,Front,4,left,Silver,4,6200,0
639.0,CHEVROLET,Orlando,2014,Jeep,1,Diesel,2.0,98565,4,Automatic,Front,4,left,Silver,4,22279,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,119379,6,Automatic,4x4,4,left,Silver,12,16621,0
,BMW,528 3.0,2009,Sedan,1,Petrol,3.0,170000,6,Tiptronic,Rear,4,left,Black,10,22894,0
642.0,VOLKSWAGEN,Passat,2012,Sedan,1,Diesel,2.0,97070,4,Tiptronic,Front,4,left,Grey,12,11290,1
,FORD,Focus,2000,Sedan,0,Petrol,2.0,220000,4,Automatic,Front,4,left,Beige,2,2666,0
730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,55820,4,Automatic,Front,4,left,White,4,43868,0
707.0,DODGE,Caliber,2011,Hatchback,1,Petrol,2.0,168166,4,Automatic,Front,4,left,Orange,12,1646,0
584.0,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.8,152000,4,Automatic,Front,4,left,White,8,7527,0
607.0,TOYOTA,Camry,2019,Sedan,1,Hybrid,2.5,9626,4,Automatic,Front,4,left,Black,12,3450,0
1228.0,FORD,Mustang,2018,Sedan,1,Petrol,2.3,26642,4,Automatic,Rear,4,left,Red,12,12858,0
,HYUNDAI,Tucson,2012,Jeep,1,Petrol,2.4,168000,4,Tiptronic,Front,4,left,Black,6,24148,0
609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,127515,4,Automatic,Front,4,left,Black,12,9722,0
1018.0,BMW,X5,2011,Jeep,1,Diesel,3.0,282280,6,Automatic,4x4,4,left,White,0,627,0
1325.0,TOYOTA,Camry,2019,Sedan,1,Petrol,2.5,25816,4,Automatic,Front,4,left,Black,12,470,0
,MERCEDES-BENZ,E 280,1999,Sedan,1,Petrol,2.8,0,6,Manual,Rear,4,left,Blue,6,8467,0
2376.0,DODGE,Ramcharger,2016,Sedan,1,Petrol,5.7,39013,8,Automatic,Rear,4,left,Black,12,9565,0
586.0,HYUNDAI,Elantra,2012,Sedan,0,Petrol,1.8,85800,4,Automatic,Front,4,left,White,6,15681,0
640.0,CHEVROLET,Orlando,2013,Jeep,1,Diesel,2.0,177864,4,Automatic,Front,4,left,Silver,4,17158,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,789888,4,Automatic,Front,4,left,Orange,4,9252,0
,BMW,X5,2001,Jeep,1,CNG,3.0,3333,6,Manual,4x4,4,left,Silver,8,12231,0
,MITSUBISHI,Outlander,2008,Jeep,1,Petrol,3.0,153600,6,Tiptronic,4x4,4,left,White,6,21012,0
765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,185217,4,Automatic,Front,4,left,Black,4,37232,0
900.0,HYUNDAI,Sonata,2015,Sedan,0,Petrol,2.4,130000,4,Automatic,Front,4,left,Silver,10,18817,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,64496,6,Automatic,4x4,4,left,Blue,12,13642,0
836.0,TOYOTA,Sienna,2012,Minivan,0,Petrol,2.7,105800,4,Tiptronic,Front,4,left,Brown,8,25716,0
,BMW,318,1999,Sedan,0,Petrol,1.6,23000,4,Automatic,Front,4,left,White,4,9408,0
934.0,HYUNDAI,H1,2015,Universal,1,Diesel,2.5,127027,4,Automatic,Front,4,left,White,4,35269,0
,GREATWALL,C30,2014,Sedan,0,Petrol,1.5,77666,1,Manual,Front,4,left,White,0,10036,0
446.0,HONDA,Insight,2014,Hatchback,0,Petrol,1.3,300000,4,Automatic,Front,4,left,White,6,12544,0
746.0,TOYOTA,Prius,2009,Hatchback,1,Hybrid,1.5,173213,4,Automatic,Front,4,left,White,12,6586,0
,TOYOTA,Tacoma,2005,Pickup,0,LPG,4.0,272000,6,Automatic,4x4,4,left,Carnelian red,4,32929,0
1266.0,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,95000,4,Automatic,Front,4,right,Brown,6,14113,0
,SUBARU,Outback 2007,2007,Universal,1,Petrol,2.0,188888,4,Automatic,4x4,4,right,Blue,4,7213,0
930.0,HYUNDAI,Tucson,2018,Jeep,1,Diesel,1.7,22100,4,Automatic,Front,4,left,White,4,51523,0
,MERCEDES-BENZ,C 240,2000,Hatchback,1,CNG,2.4,0,4,Manual,Front,4,left,Carnelian red,2,8800,0
308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,212357,4,Automatic,Front,4,left,Silver,12,3136,0
,MITSUBISHI,Colt,2004,Sedan,0,Petrol,1.3,300000,4,Automatic,Front,4,right,Silver,4,7527,0
,JEEP,Grand Cherokee,2001,Jeep,1,Petrol,4.7,228000,8,Automatic,4x4,4,left,Blue,10,11290,0
,MERCEDES-BENZ,Sprinter,1997,Microbus,0,Diesel,2.4,130000,4,Manual,Rear,2,left,White,0,10973,0
1055.0,LEXUS,RX 450,2013,Jeep,1,Hybrid,3.5,138038,6,Automatic,Front,4,left,White,12,1019,0
1077.0,HYUNDAI,Elantra,2019,Sedan,1,Petrol,2.0,9898,4,Automatic,Front,4,left,White,12,19757,0
,TOYOTA,ISIS,2007,Minivan,1,Petrol,2.0,1000,4,Automatic,Front,5,right,White,12,10976,0
,TOYOTA,Vitz,2006,Hatchback,0,Petrol,1.3,151000,4,Variator,Front,4,right,Silver,0,10036,0
629.0,HYUNDAI,Accent,2015,Sedan,1,Petrol,1.6,211643,4,Automatic,Front,4,left,Silver,12,862,0
1055.0,LEXUS,RX 450,2013,Jeep,1,Hybrid,3.5,361603,6,Automatic,Front,4,left,Black,12,941,0
,OPEL,Astra,2005,Hatchback,0,Petrol,1.6,75000,4,Manual,Front,4,left,Black,12,10976,0
,MERCEDES-BENZ,Sprinter 313,2006,Microbus,0,Diesel,2.2,210000,4,Manual,Rear,4,left,White,4,29166,1
,BMW,330,2009,Coupe,1,Petrol,3.0,130000,6,Tiptronic,Rear,2,left,Silver,8,17249,0
584.0,HYUNDAI,Elantra se,2014,Sedan,0,Petrol,1.8,60400,4,Tiptronic,Front,4,left,White,6,16621,0
1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,3.5,266061,6,Automatic,4x4,4,left,Black,12,1411,0
640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,194210,4,Automatic,Front,4,left,Black,4,16308,0
,FORD,Transit Connect,2008,Goods wagon,0,Diesel,1.8,221000,4,Manual,Front,4,left,White,2,10976,0
,FORD,Escape,2007,Jeep,1,Hybrid,2.3,197000,4,Automatic,4x4,5,left,Black,8,11917,0
1017.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,2.0,115974,4,Automatic,Front,4,left,White,12,4547,0
,OPEL,Astra,1997,Goods wagon,0,CNG,1.6,255000,4,Manual,Front,4,left,White,2,3800,0
333.0,FORD,Fusion HYBRID SE,2014,Sedan,0,Hybrid,2.0,97928,4,Automatic,Front,4,left,Red,8,13799,0
494.0,MITSUBISHI,Mirage,2015,Hatchback,0,Petrol,1.2,80000,3,Tiptronic,Front,4,left,Blue,16,10036,0
862.0,VOLKSWAGEN,Jetta,2011,Sedan,1,Petrol,2.5,83000,5,Automatic,Front,4,left,Black,4,12544,0
831.0,SSANGYONG,Actyon,2017,Jeep,1,Petrol,1.6,51671,4,Automatic,Front,4,left,White,4,43952,0
880.0,NISSAN,Versa SE,2018,Sedan,0,Petrol,1.6,6487,4,Automatic,Front,4,left,Silver,6,15681,0
779.0,TOYOTA,Camry,2013,Sedan,0,Petrol,2.5,72000,4,Tiptronic,Front,4,left,Silver,12,21326,0
1228.0,FORD,Explorer,2018,Jeep,1,Petrol,2.3,30475,4,Automatic,Front,4,left,Grey,4,111002,0
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,311949,6,Automatic,Front,4,left,Silver,12,282,0
1202.0,HYUNDAI,Sonata,2017,Sedan,1,Petrol,2.4,241602,4,Automatic,Front,4,left,Brown,12,1882,0
639.0,HYUNDAI,Tucson,2014,Jeep,1,Diesel,2.0,152064,4,Automatic,Front,4,left,Silver,4,26306,0
1053.0,MERCEDES-BENZ,GLK 350,2014,Jeep,1,Petrol,3.5,124998,6,Automatic,Rear,4,left,Black,12,12858,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,205968,6,Automatic,4x4,4,left,White,12,1646,0
,OPEL,Vectra,1992,Sedan,0,CNG,2.0,300000,4,Manual,Front,4,left,Carnelian red,4,2200,0
441.0,HYUNDAI,Sonata,2015,Sedan,1,Hybrid,2.4,77830,4,Automatic,Front,4,left,Grey,12,4861,0
1236.0,HONDA,FIT,2011,Hatchback,0,Petrol,1.3,162000,4,Automatic,4x4,4,right,Silver,2,7213,0
900.0,HONDA,Civic,2015,Sedan,1,Petrol,2.4,66599,4,Automatic,Front,4,left,Blue,4,52520,0
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,125933,4,Automatic,Front,4,left,Silver,4,15323,0
919.0,VOLKSWAGEN,Touareg,2012,Jeep,1,Diesel,3.0,242955,6,Automatic,4x4,4,left,White,12,188,0
503.0,TOYOTA,Aqua,2012,Hatchback,1,Hybrid,1.5,151887,4,Automatic,Front,4,left,Black,4,7310,0
,KIA,Optima,2014,Sedan,1,Petrol,2.4,80000,4,Tiptronic,Front,4,left,Black,4,100,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,603970,4,Automatic,Front,4,left,Orange,4,9252,0
765.0,MERCEDES-BENZ,GLA 250,2015,Jeep,1,Petrol,2.0,159928,4,Automatic,Front,4,left,Black,0,12858,0
642.0,HYUNDAI,Sonata,2012,Sedan,1,Petrol,2.0,131627,4,Automatic,Front,4,left,Black,4,15035,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,51274,4,Automatic,Front,4,left,Silver,4,15367,0
831.0,SSANGYONG,Actyon,2017,Jeep,1,Petrol,1.6,116074,4,Automatic,Front,4,left,White,4,40926,0
1590.0,MERCEDES-BENZ,B 180,2011,Universal,0,Petrol,1.7,117000,4,Automatic,Front,4,right,Black,6,9500,0
,DAIHATSU,Mira,2012,Hatchback,0,Petrol,0.7,103000,3,Variator,Front,4,right,Black,2,6400,0
761.0,DAEWOO,Lacetti,2010,Sedan,1,Petrol,1.8,52584,4,Automatic,Front,4,left,White,4,7260,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,219030,6,Automatic,4x4,4,left,Black,12,29793,0
,MERCEDES-BENZ,E 230,1996,Sedan,0,CNG,2.3,344000,4,Manual,Rear,4,left,White,2,5645,0
810.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,88108,4,Automatic,Front,4,left,White,4,32274,0
650.0,CHEVROLET,Cruze,2016,Sedan,0,Petrol,1.4,35500,4,Tiptronic,Front,4,left,Brown,8,20385,1
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,128000,4,Automatic,Front,4,left,Grey,4,24433,0
,SUBARU,Impreza,2006,Sedan,0,Petrol,1.5,190000,4,Automatic,Front,4,right,White,0,7056,0
